2026-05-01 17:00:44 | Abnormal Pattern Detected | None | Confidence: 0.2525
2026-05-01 17:00:45 | Known Attack | Botnet | Confidence: 0.7233333333333334
2026-05-01 17:00:45 | Known Attack | ManInTheMiddle | Confidence: 0.7966666666666666
2026-05-01 17:00:45 | Known Attack | Reconnaissance | Confidence: 0.8033333333333333
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.4633333333333333
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.5033333333333333
2026-05-01 17:00:45 | Known Attack | Application | Confidence: 0.6866666666666666
2026-05-01 17:00:45 | Known Attack | Network | Confidence: 0.9033333333333333
2026-05-01 17:00:45 | Known Attack | Network | Confidence: 0.7566666666666667
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.3333333333333333
2026-05-01 17:00:45 | Known Attack | Network | Confidence: 0.8433333333333334
2026-05-01 17:00:45 | Known Attack | Reconnaissance | Confidence: 0.66
2026-05-01 17:00:45 | Known Attack | Botnet | Confidence: 0.9366666666666666
2026-05-01 17:00:45 | Known Attack | ManInTheMiddle | Confidence: 0.9186666666666667
2026-05-01 17:00:45 | Known Attack | Network | Confidence: 0.63
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.558888888888889
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.43666666666666665
2026-05-01 17:00:45 | Known Attack | Authentication | Confidence: 0.6277777777777778
2026-05-01 17:00:45 | Known Attack | Reconnaissance | Confidence: 0.9433333333333334
2026-05-01 17:00:45 | Known Attack | Botnet | Confidence: 0.7633333333333333
2026-05-01 17:00:45 | Known Attack | Reconnaissance | Confidence: 0.6666666666666666
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.4977777777777777
2026-05-01 17:00:45 | Known Attack | Application | Confidence: 0.7133333333333334
2026-05-01 17:00:45 | Known Attack | Authentication | Confidence: 0.6566666666666666
2026-05-01 17:00:45 | Known Attack | ManInTheMiddle | Confidence: 0.8233333333333334
2026-05-01 17:00:45 | Known Attack | Reconnaissance | Confidence: 0.6933333333333334
2026-05-01 17:00:45 | Known Attack | Authentication | Confidence: 0.62
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.56
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.5366666666666666
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.46
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.41333333333333333
2026-05-01 17:00:45 | Known Attack | Authentication | Confidence: 0.798075396825397
2026-05-01 17:00:45 | Known Attack | ManInTheMiddle | Confidence: 0.8966666666666666
2026-05-01 17:00:45 | Known Attack | ManInTheMiddle | Confidence: 0.9233333333333333
2026-05-01 17:00:45 | Known Attack | Network | Confidence: 0.97
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.54
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.45927777777777784
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.5677777777777777
2026-05-01 17:00:45 | Known Attack | Network | Confidence: 0.8363333333333334
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.48333333333333334
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.5466666666666666
2026-05-01 17:00:45 | Known Attack | Application | Confidence: 0.8266666666666667
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.3447010582010581
2026-05-01 17:00:45 | Known Attack | Application | Confidence: 0.61
2026-05-01 17:00:45 | Known Attack | Network | Confidence: 0.71
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.4385714285714285
2026-05-01 17:00:45 | Known Attack | Application | Confidence: 0.6966666666666667
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.47
2026-05-01 17:00:45 | Known Attack | Network | Confidence: 0.6233333333333333
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.23666666666666666
2026-05-01 17:00:45 | Known Attack | ManInTheMiddle | Confidence: 0.77
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.4866666666666667
2026-05-01 17:00:45 | Known Attack | Application | Confidence: 0.9566666666666667
2026-05-01 17:00:45 | Known Attack | Botnet | Confidence: 0.6433333333333333
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.38
2026-05-01 17:00:45 | Known Attack | Network | Confidence: 0.822063492063492
2026-05-01 17:00:45 | Known Attack | Authentication | Confidence: 0.8218333333333334
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.5438095238095237
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.570452380952381
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.45
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.36333333333333334
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.5866666666666667
2026-05-01 17:00:45 | Known Attack | Application | Confidence: 0.6308333333333334
2026-05-01 17:00:45 | Known Attack | Application | Confidence: 0.6966666666666667
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.43666666666666665
2026-05-01 17:00:45 | Known Attack | ManInTheMiddle | Confidence: 0.67
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.5077777777777778
2026-05-01 17:00:45 | Known Attack | Reconnaissance | Confidence: 0.6947222222222222
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.52
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.4005873015873016
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.37333333333333335
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.5333333333333333
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.44
2026-05-01 17:00:45 | Known Attack | ManInTheMiddle | Confidence: 0.64
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.5563253968253968
2026-05-01 17:00:45 | Known Attack | Application | Confidence: 0.8
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.391574074074074
2026-05-01 17:00:45 | Known Attack | Botnet | Confidence: 0.774517094017094
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.35
2026-05-01 17:00:45 | Known Attack | ManInTheMiddle | Confidence: 0.79
2026-05-01 17:00:45 | Known Attack | Authentication | Confidence: 0.8266666666666667
2026-05-01 17:00:45 | Known Attack | Network | Confidence: 0.6533333333333333
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.4033333333333333
2026-05-01 17:00:45 | Known Attack | Reconnaissance | Confidence: 0.6433333333333333
2026-05-01 17:00:45 | Known Attack | Network | Confidence: 0.8333333333333334
2026-05-01 17:00:45 | Abnormal Pattern Detected | None | Confidence: 0.51
2026-05-01 17:00:45 | Known Attack | Reconnaissance | Confidence: 0.7933333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.2525
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.255
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.31277777777777777
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.2390793650793651
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.3519047619047619
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.24761111111111112
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.3383333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.2938888888888889
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.33202380952380955
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.308
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.25666666666666665
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.21942063492063493
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.2791984126984127
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.615
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.24789153439153438
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.34
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.28833333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.25281481481481477
2026-05-02 23:39:00 | Known Attack | ManInTheMiddle | Confidence: 0.9966666666666667
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.6067043512043513
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.64
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.49666666666666665
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.52
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5433333333333333
2026-05-02 23:39:00 | Known Attack | Botnet | Confidence: 0.6166666666666667
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5233333333333333
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.9133333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.48
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.448
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.8466666666666667
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.6266666666666667
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.89
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.27649999999999997
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.3903333333333333
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.68
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.6133333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.44666666666666666
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5953333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.4501728734228735
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.53
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.74
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.8133333333333334
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5466666666666666
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5966666666666667
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.49333333333333335
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.6633333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.4172222222222222
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5758333333333333
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.7566666666666667
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.52
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.7566666666666667
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5766666666666667
2026-05-02 23:39:00 | Known Attack | Botnet | Confidence: 0.7566666666666667
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.9560753968253969
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.49666666666666665
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.46172222222222226
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5866666666666667
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.69
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.4266666666666667
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.6633333333333333
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.97
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.6533333333333333
2026-05-02 23:39:00 | Known Attack | Botnet | Confidence: 1.0
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.571111111111111
2026-05-02 23:39:00 | Known Attack | Botnet | Confidence: 0.6466666666666666
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.9733333333333334
2026-05-02 23:39:00 | Known Attack | Botnet | Confidence: 0.7688888888888888
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5566666666666666
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.6966666666666667
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.6552380952380952
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.30666666666666664
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5666666666666667
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.6066666666666667
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.6
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.465515873015873
2026-05-02 23:39:00 | Known Attack | Botnet | Confidence: 0.71
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.73
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.86
2026-05-02 23:39:00 | Known Attack | Botnet | Confidence: 0.7233333333333334
2026-05-02 23:39:00 | Known Attack | ManInTheMiddle | Confidence: 0.7966666666666666
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.8033333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.4633333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5033333333333333
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.6866666666666666
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.9033333333333333
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.7566666666666667
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.3333333333333333
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.8433333333333334
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.66
2026-05-02 23:39:00 | Known Attack | Botnet | Confidence: 0.9366666666666666
2026-05-02 23:39:00 | Known Attack | ManInTheMiddle | Confidence: 0.9186666666666667
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.63
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.558888888888889
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.43666666666666665
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.6277777777777778
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.9433333333333334
2026-05-02 23:39:00 | Known Attack | Botnet | Confidence: 0.7633333333333333
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.6666666666666666
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.4977777777777777
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.7133333333333334
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.6566666666666666
2026-05-02 23:39:00 | Known Attack | ManInTheMiddle | Confidence: 0.8233333333333334
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.6933333333333334
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.62
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.56
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5366666666666666
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.46
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.41333333333333333
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.798075396825397
2026-05-02 23:39:00 | Known Attack | ManInTheMiddle | Confidence: 0.8966666666666666
2026-05-02 23:39:00 | Known Attack | ManInTheMiddle | Confidence: 0.9233333333333333
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.97
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.54
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.45927777777777784
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5677777777777777
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.8363333333333334
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.48333333333333334
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5466666666666666
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.8266666666666667
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.3447010582010582
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.61
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.71
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.4385714285714285
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.6966666666666667
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.47
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.6233333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.23666666666666666
2026-05-02 23:39:00 | Known Attack | ManInTheMiddle | Confidence: 0.77
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.4866666666666667
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.9566666666666667
2026-05-02 23:39:00 | Known Attack | Botnet | Confidence: 0.6433333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.38
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.822063492063492
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.8218333333333334
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5438095238095237
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.570452380952381
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.45
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.36333333333333334
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5866666666666667
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.6308333333333334
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.6966666666666667
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.43666666666666665
2026-05-02 23:39:00 | Known Attack | ManInTheMiddle | Confidence: 0.67
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5077777777777778
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.6947222222222222
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.52
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.4005873015873016
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.37333333333333335
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5333333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.44
2026-05-02 23:39:00 | Known Attack | ManInTheMiddle | Confidence: 0.64
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.5563253968253968
2026-05-02 23:39:00 | Known Attack | Application | Confidence: 0.8
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.391574074074074
2026-05-02 23:39:00 | Known Attack | Botnet | Confidence: 0.774517094017094
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.35
2026-05-02 23:39:00 | Known Attack | ManInTheMiddle | Confidence: 0.79
2026-05-02 23:39:00 | Known Attack | Authentication | Confidence: 0.8266666666666667
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.6533333333333333
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.4033333333333333
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.6433333333333333
2026-05-02 23:39:00 | Known Attack | Network | Confidence: 0.8333333333333334
2026-05-02 23:39:00 | Abnormal Pattern Detected | None | Confidence: 0.51
2026-05-02 23:39:00 | Known Attack | Reconnaissance | Confidence: 0.7933333333333333
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.2525
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.255
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.31277777777777777
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.2390793650793651
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.3519047619047619
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.24761111111111112
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.3383333333333333
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.2938888888888889
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.33202380952380955
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.308
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.25666666666666665
2026-05-02 23:52:47 | Abnormal Pattern Detected | None | Confidence: 0.21942063492063493
